URL,Name,Column 3
https://www.amazon.com.tr/gp/profile/amzn1.account.AEHEGNBA6UXIEHNL26WU3PXL5IFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,BÜLENT,"ÖNCELİKLE ÜRÜNÜN ORJİNAL OLDUĞUNDAN ŞÜPHE YOK ,APPLE DE GARANTİ SÜRESİ 24 AY YERİNE 21 AY GÖZÜKÜYOR,DÜZELTMEK İÇİN APPLE DESTEK HATTINI ARADIM FATURAYI İSTEDİLER,GÖDERDİM, ANCAK  SATICI AMAZON ÜRÜN FATURASINA CIHAZIN SERİ NUMARASI YAZMADIĞI İÇİN, APPLE DÜZELTME YAPAMADI,AMAZON MÜŞTERİ TEMSİLCİSİNİ ARADIĞIMDA FATURAYA ÜRÜN KODU YAZDIKLARINI  SERİ NUMARASINI YAZMADIKLARINI SÖYLEDİLER,SONUÇ OLARAK PİNPON TOPU GİBİ AMAZON İLE APPLE ARASINDA KALDIM SORUNUM ÇÖZÜLMEDİ,YILLARDIR GÜVENLE ALIŞVERİŞ YAPTIĞIM AMAZON VE APPLE BENİ ORTADA BIRAKTI,BUNU BİLEREK ALIN DİYORUM..."
https://www.amazon.com.tr/gp/profile/amzn1.account.AEAIRTE3S4BDOHHPRIBRUJW7COWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Emre Uyar,Amazon yine kalitesini göstererek Airpods'u en uygun fiyata bizlere sundu. Gece verdiğim sipariş hızlı teslimat olmamasına rağmen 36 saat geçmeden kapımdaydı. Paketi açmadan seri numarasını kontrol ettiğimde ürünün orijinal olduğunu gördüm. İlk kullandığımda ise gerek rahatlığı gerekse ses kalitesi açısından ürüne bayıldığımı söyleyebilirim. 5 saattir aralıksız müzik dinliyorum ve bir ara acaba ses hoparlörden mi geliyor diye telefonumu kontrol ettim :) Kulağınızda olduğunu hissetmiyorsunuz bile. Kullanımı çok rahat ve Siri özelliği oldukça kullanışlı.Tek rahatsız olduğum nokta ise genel bir Apple problemi olan müziğin sesinin dışarıdan duyuluyor oluşu. Earpods kullanırken bu durumdan oldukça rahatsızdım. Airpods da bu sorunu düzeltmiş olabileceklerini düşündüm ama yanılmışım. Ses seviyesi %60'ın üzerine çıktığında müziğiniz dışarıdan duyulmaya başlıyor. %100 de ise Airpods kulağınızdayken yanınıza arkadaşlarınızı alıp hep beraber şarkıyı söyleyebilirsiniz :) Almayı düşünen arkadaşlar bunu göz önünde bulundurursa sevinirim.
https://www.amazon.com.tr/gp/profile/amzn1.account.AF2UWDWOKK5ITQI2NMSPHPPAXBGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,M. T.,"Verdiğim paraya değecek bir ürün. Bittibitiyor kullanıcısından aldım, kargo özenliydi ve sağlam bir şekilde geldi. Yorumlarda gördüğüm bir olay vardı insanların kafası karışmaması için açıklama yapmak istedim. Şarj göstergesi olan yeşil ışık kablosuz şarj olan modelde dışarıda bulunuyor, benim aldığım bu ürün olan yani kablolu şarj olan airpods 2. nesilin yeşil ışığı kutu içerisinde oluyor. 1. nesil göndermiyorlar yani. Bunu apple sitesinden ürünün kutusu üzerinde olan seri numarasını yazıp kontrolünü sağlayabilirsiniz.Beğendiğim özellikleri:+ Ses kalitesi harika, kablolu apple kulaklığı gibi hatta ondan da kaliteli diyebilirim.+ Mikrofon kalitesi de güzel, telefondan konuşurken karşı tarafa gayet net gidiyor ses ve mesafesi de baya uzun, telefonu kendi odama koyup salondan bile konuşabiliyorum.+ Kulağımdan asla kaymıyor yani kasti olarak bile kafamı sağa sola salladım, düşürmeyi denedim yine de düşmedi.+ Kutusunda şarj edip tekrardan kullanma olayı çok güzel.+ Şarjı da güzel gidiyor, otobüs yolculuğunda kullandım 3 saat gibi bir süre kulağımdan hiç çıkarmadan hep şarkı dinledim yüzde 50 60 lara anca geldi pil yüzdesi. Kutusuna koyup şarj ettikten sonra kutunun da toplam şarj yüzdesi yaklaşık yüzde 30 azaldı yani tamamen bitirsek 2 kere tam şarj yada 1 tam 2 yarım düzeyden fazla kulaklıkları şarj eder diyebilirim kutusuna.+ İçerisinden lightning uçlu şarj kablosu da çıkıyor.Beğenmediğim özellikler:- Kutusu çizilmeye çok müsait yani bir kere düşürseniz falan sorun olabilir. Kılıf almanızı tavsiye ederim.- Çok yüksek sesli müzik dinlerseniz dışarıya biraz ses gidiyor ama normal düzeyde yada bir tık üstünde dinlerseniz sorun olmuyor."
https://www.amazon.com.tr/gp/profile/amzn1.account.AH23X3BHXRUO5INFPGDPLBU43H7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Gökhan Kutlar,"1. En Ucuz fiyata amazon da buldum, teşekkürler.2. Daha önce üst düzey kulaklıklar, hoparlörler kullandığımdan AirPods ses kalitesi iyi değil. Fiyatına göre kötü. Eğer ilk önceliğiniz ses kalitesi ise ve daha iyi sistemler kullandıysanız AirPods almayın.3. Çekim, bağlantı, konuşma vs test amaçlı kullanmadım, yorum yok.4. Apple ekosistemi diye bir kelime uydurmuşlar, övgüler diziyorlar...Aldanmayın. Ben de birçok apple ürününü yıllardır kullanıyorum ama AirPods belki en alt kalite sırasındaki ürünüdür apple’ın.Dolayısı ile “apple” değil, ihtiyacınız olan şeyin en iyisine bakın. İhtiyacınız olan ses “müzik” ise apple listelere giremez. Bu ses “konuşma” ise 3-4 kat para biraz gereksiz.5. O zaman ben niye aldım? “Ekosistemin” beş yıldızlarına aldandım..."
https://www.amazon.com.tr/gp/profile/amzn1.account.AEOMO4W6BKPTMNFMWQ2V3JSSZL5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Muyu,Ürünü alırken birçok kişinin apple ın düzgün isimlendirme yapmaması sayesinde kafası karışmış. bunu açıklayayım- Kulaklıklar 2. nesil ama sarj kutusu 1. nesil yani kutusunda kablosuz sarj yok içinden çıkan kablo ile sarj ediliyor.- Ürün orijinal fakat seri no ile apple sitesinden baktığınızda garanti görünüyor fakat satın alma tarihi görünmüyor bunun için apple destek ile görüşürseniz hallederler.- Ürün güzel gerçekten iphone ile uyumu muhteşem anında bağlanıyor ses kalitesi bayağı iyi ama yapısından dolayı son seste dışarı ses veriyor. Konuşma durumuyla ilgili bir iki görüşme yaptım karşı taraf iyi geliyor ses dedi ama ben müzik dinlemek için aldım o yüzden gayet güzel müzik dinleme açısından
https://www.amazon.com.tr/gp/profile/amzn1.account.AGHBVBB6ERUJE7JDJ7OEXIZLEFRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,mehmet korkmaz,Öncelikle Amazon'un kargo hizmeti inanılmaz derecede iyi! Ertesi gün harika bir biçimde kutulanarak gönderildi.Kulaklığı gelince...-Mikrofonu berbat denecek derecede kötü. Telefonla konuşurken sesim resmen iletilmiyor.-Ses düzeyi ne kadar artarsa dışarıdaki insanlar o kadar eşlik ediyorlar.. ses dışarıya çok fazla iletiliyor.-Telefon konuşması sırasında sürekli cızırtılar geliyor. Rahatsız edici derecede bir cızırtı.
https://www.amazon.com.tr/gp/profile/amzn1.account.AF74RRC6ZRMXKR5XBXKBU56CWX4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ali,Urun gayet kullanisli iphone cihazlarla uyumu mukemmel ses kalitesi iphone kutu icinden cikan kulakliktan daha berrak ve yuksek geliyor. Urunu 2. Alisim malesef ilk aldigimda sag kulaklik arizaliydi cizirti/patlama sesi mevcuttu amazon sagolsun urun iadesini yapip parayo hesabima 2 gun icinde yatirdi. Tekrar satin aldim tesekkurler
https://www.amazon.com.tr/gp/profile/amzn1.account.AGXJ7U52QHGM3WY4N5EMUYF3SEFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Amazon Customer,"1 günde elime ulasti, cok iyi paketlenmis hicbir sorun yoktu. Internetteki en uygun fiyatti ve kampanya döneminde bile siparis verdikten bir gün sonra elimdeydi cok tesekkürler. Bir seye aciklik getirmek istiyorum bu 1. nesil, 2. nesilde isik kutunun disinda yazan kisiler olmus. Kablosuz sarjli 2. nesilde isik kutunun disinda, kablolu sarjli 2. nesilde isik bunda oldugu gibi kutunun icinde. Apple‘in sitesinden görsellere bakabilirsiniz"
https://www.amazon.com.tr/gp/profile/amzn1.account.AH6BXQ6HBN3SEDRAERWFF7LTP4GA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,murat korkmaz,Eğer kulaklıkla beraber bir apple watch ınız varsa keyfine diyecek yok gerçekten işte o zaman tam kullanmaya başlıyorsunuz telefonu cebinizden çıkarmaz hale geliyosunuz mükemmel bir üçlü kombinasyon oluyor veo zaman zevkine varıyor iyiki almışım diyorsunuz.saat ve kulaklık öyle uyumlu oluyorki resmen zirve yapıyor hiç bir markada bu uyumu bulamazssınız tek kelimeyle parasını sonuna kadar hak ediyor amazondan aldım hepsini ilk tercihimdir her zaman sorun yaşamak istemiyor ve içiniz rahat olsun istiyorsanız alışveriş budur.
https://www.amazon.com.tr/gp/profile/amzn1.account.AGVQEFKDKVAPQUJPR3OOGLPLJQWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,SEHA,"AirPods 2.nesil kulaklıkları, eski kablolu Apple kulaklıklar ile çok rahat edebildiğim için tercih ettim. Kulak içi kulaklık tasarımları bana çok uygun olmadığından, AirPods Pro ergonomisinden emin olamadım. Sadece yeni teknolojisi ve gelişmiş gürültü önleme özelliklerini dikkate alsaydım, tabii ki tercihim daha ufak boyutuyla Pro olurdu.Kulaklığın şarj kutusu inanılmaz şık ve kaliteli dizayn edilmiş. Kutu ve kulaklıklar %75 şarj ile geldi ve iPhone telefona yaklaştırıp, kutu kapağını açmamla bağlandı. Telefona eklediğim batarya widget'ı ile hem kutunun, hem de kulaklıklarının şarj durumunu görebiliyorum. Ayrıca kutu kapağını açıp yine telefona yaklaştırdığımda, açılan pencerede ne kadar şarjı kaldığını gösteriyor. Ayarlardan sağ tarafa dokunca şarkı ileri, sol tarafa dokununca şarkı geri özelliğini seçtim. Bir tarafı kulaktan çıkarınca çalan şarkının durması özelliği de aktif.Kulaklıklar kutusundayken iPhone telefonunuza yaklaştırıp kutu kapağını açarsanız, ekranda çıkan pencerede kutu ve kulaklık şarjlarının yüzde kaç olduğunu gösteriyor. Ayrıca en sağa kaydırdığınız widget ekranında batarya widget'ınız telefon şarjıyla birlikte AirPods şarjlarını da gösteriyor.Telefon çalarken bile kutusundan çıkardığım kulaklıklar, taktığım anda çok hızlı bağlanıyor ve konuşmaya hazır hale geliyor. İki tarafın şarjı birbirinden biraz farklı sürüyor, genelde önce sağ kulaklığın pili bitiyor ve her iki kulaklığı da kutusuna koymamla çok kısa sürede şarj ediyor.Daha önce çeşitli markaların spor modelleri dahil farklı bluetooth kulaklıklarını denediğimden, şarj süresi, bataryası ve özellikle mikrofonu kesinlikle daha başarılı. Spor ve müzik için kullandığım tüm pahalı bluetooth kulaklıkların mikrofonlarının performansı inanılmaz kötü ve bırakın rüzgarlı hava veya kalabalık dış mekanlarda konuşmayı, iç mekanlarda bile karşı tarafa sesi temiz düzgün bir şekilde iletemiyorlar. Eğer gün içinde yoğun telefon görüşmeleri için kullanacaksanız, sırf mikrofonu ve konuşma performansı için bile kesinlikle tercih edilir.Müzik konusunda, Apple kablolu kulaklıkları ile aldığım her şeyin ortası, beni memnun eden benzer performansı AirPods'ta da aldım. Çok aşırı bas meraklısı değilim, tizleri benim için oldukça temiz ve sesi en yüksek düzeyde fazla bile geliyor.Diğer sitelere oranla az fiyat farkına rağmen sırf hızlı servisini bildiğim Amazon TR'den öğleden sonra ücretsiz kargo olarak verdiğim sipariş, ertesi sabah 08:59'da kargo robot bilgilendirme aramasıyla yarım saat içinde kapımdaydı."
https://www.amazon.com.tr/gp/profile/amzn1.account.AGXX35W4KG7FCUHCELK5HU4OXWEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,M.B,Çok memnunum. Teslimat süreci sıradan kargo şirketlerinin çok ilerisinde bir kaliteye sahip. Airpods ürün özelliklerini zaten okursunuz değerlendirirsiniz. Bu 2 sene içerisinde aldığım 3. Airpods oldu. Biri çamaşır makinesinde yıkandı maalesef o yüzden hemen yenisini almak zorunda kaldım. Ucuz değil ama sık sık telefonla konuşarak iş yapanlar için bir mecburiyet diyebilirim. Orijinal mi gibi şüpheleriniz olmasın orijinal. Amazon’un büyük hacim sebebiyle zaman zaman daha uygun satabildiğini düşünüyorum.
https://www.amazon.com.tr/gp/profile/amzn1.account.AEMTKL72SA34WLZPGPXOMZHTZ2UA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Muhammet recep öglü,Ürün kullamaya başladığım da telefon görüşmelerimde bir süre sonra parazit gibi ses geliyordu karşımda ki kişinin sesini duyamıyordum kulaklığı çıkarıp tekrar kulağıma koyduğumda düzeliyordu acaba tel de mi sıkıntı var diye düşünmüştüm (iphone 6plus) sonra bilgisayarda da aynı sorunu yaşayınca iade ettim. Sonra öğrendim ki başka bir arkadaşım da başına gelmiş hatta 3 kez iade edip yenisi söylemiş hep aynı sorunu yaşayınca pro almış. Amazon ürünlerin de mi sorun var bilmiyorum ama bu şikayeti dikkate almalılar..
https://www.amazon.com.tr/gp/profile/amzn1.account.AFKL6UCBACXHEMZKAJSD44VYOYCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Kadir Kürhan,Ürün Orjinal Apple GarantiliAncak apple garanti sorgulama sayfasında satın alma tarihini girdiğinizde hata alabilirsiniz.Bunu düzeltmek için apple destek servisini ararsanız faturayı gönderdiğiniz takdirde sistemde güncelleme işlemini gerçekleştirebilirsiniz.Teşekkürler.
https://www.amazon.com.tr/gp/profile/amzn1.account.AECDCIFHHZKEKBO4YWH62I644ZAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Amazon kullanıcısı,"Ürün siparişimden bir gün sonra geldi. Her aşamada bilgilendirme mesajı ve maili aldım. Amazon online alışveriş sürecini kusursuz yönetiyor kesinlikle. Ayrıca yanıltıcı yorumlar mevcut. 2. Nesil olan airpods’ların model numaraları A2032 ve A2031. Kutu üzerinden ve kulaklıkların içindeki numaradan kontrol edebilirsiniz. 2. Nesil airpods kablolu şarj kutusu ve kablosuz şarj kutusu olarak iki şekilde satılıyor ve kutuların görüntüsü birbirinden farklı. Bu kafa karıştırıyor karıştırmasın. Kablolu modelin sinyal ışığı içeride, diğerinin dışarıda. Zaten kablosuz şarj kutusu almanın hiçbir mantığı yok bence. Fiyat performans olarak en uygun airpods modelidir. Kullanıcı deneyimi de oldukça keyifli. Tavsiye ediyorum."
https://www.amazon.com.tr/gp/profile/amzn1.account.AGGNQLZTZ2XQV6FKBN7E3ILIYKAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,İsa,"Ürünüm Expres kargo ile Ücretsiz bir şekilde belirtilen tarihte geldi. Kuryenin konumunu göstermesi, gelmeden bir süre önce adresimde olup olmadığımın kontrolü ve paketlenmesi güzeldi. Ürün air pod 2.nesil. Şarj kutusu ise kablolu şarj. 1 haftalık kullanım deneyimim şöyle: Ses kalitesi kablolu ile hemen hemen aynı. Kulağı rahatsız etmiyor. Kulaktan düşmüyor. Ancak şarjı söylenenden daha çabuk bitiyor. Hç kullanmadan kutuda bekleyen kulaklıkların ve kutunun şarjı durduk yerde azalıyor. Bence bu kadar fiyata değmez. En beğendiğim yanı beni telefon veya bilgisayar başında durmaya mecbur etmeden evin heryerinde müziği dinleyip telefon konuşması yapabilmem. Özellikle telefon şarjda iken air pod kullanmak çok keyifli. Şunu aklınızdan çıkarmayın telefonun şarj durmuna ek olarak kulaklık şarjı da hayatınıza girecek."
https://www.amazon.com.tr/gp/profile/amzn1.account.AH6SW26DXDCNPTZVNV32VFFSJZ3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ömer faruk kolay,Ürün 1 gün içinde teslim oldu yalnız jelatinini açmadan seri no kaydı sorgularken hata veriyor  amazon müşteri hizmetlerini arayıp durumu anlattım apple müşteri hizmetlerinden destek almamamı talep etti kutuyu açabilirsiniz herhangi bi olumsuzlukta 30 gün içinde iade etme hakkınız var dediler bende açtım umarım bi problem olmaz
https://www.amazon.com.tr/gp/profile/amzn1.account.AEA4WMGZRX57HLVV2F7SNAAB7S2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Amazon Customer,"Amazon'un İzmit'teki deposundan Bursa'ya ürün tam dört günde geldi. Geldikten sonra da şubede 2 gün daha bekletildi ve Cumartesi günü gittim elden aldım. MNG kargoyla rezalet bir tedarik deneyimi yaşadım. Onun dışında ürün güzel, sıkıntısız. Eğer kargo MNG olacaksa, yakın fiyatlara başka sitelerden almanızı tavsiye ederim."
https://www.amazon.com.tr/gp/profile/amzn1.account.AHBJSF4QNRUCKQ4GZ4OXNGJSEU3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ando,"+Müzik dinlemek için bas, tiz, ses aralığı ve genel ses kalitesi oldukça iyi,+genel ses düzeyi gayet tatminkar,+Kulağa iyi oturuyor ve düşmesi zor (koşarken sorun yaşatmıyor)+Nispeten şık ve kompak tasarım (kutusu da)+Macbook, iphone, apple watch gibi ürünlerle eşleşme ve uyumu harika; kulaklığı çıkarınca sensör sayesinde şarkının/videonun durması ve tekrar takınca kaldığı yerden devam etmesi ve de sağ sol kulaklığın üstüne atanabilen 3-4 jest hareketi (tek komut atanabiliyor; havuzda.4 komut var, ileri, geri, oynat, siri)- mikrofon ses kalitesi iş görüyor ama vasat, apple'dan beklenen düzeyde değil.- ""aşırı ve oldukça gürültülü ya da çok rüzgarlı"" ortamlarda -noise canceling/gürültü engelleme- özelliği olmadığı için dinlediğinizi duymakta zorlanabilirsiniz,- kutusuz azami 5 saat şarj süresi (segmentindeki çoğu üründe de süreler böyle olsa da) bence yetersiz,- lightning port fetişi yerine usb type c bağlantı olmalı idi,- şarj kutusu yüzeyi çizilmeye müsait,- ederinden yukarıda fiyatlama,özetle, tüm apple ürünlerinin küçük bir özeti gibi olan bir ürün: Alanında en yenilikçi, en devrimsel, en fonksiyonel değil ancak yaptığı işi belli ve beklenen kalitede yapan, beklenen stabiliteyi sunan, apple ekosistemindekiler için kaçınılmaz ancak yine ederinin üzerinde satılan bir ürün (bence ederi 500 tl civarı ama güncel ekonomik koşullar ve döviz seviyesinde imkansız elbette)"
https://www.amazon.com.tr/gp/profile/amzn1.account.AFXFBLNTUTYUIXRD3NRNUB4TCBBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,A. İ.,Ürün zaten bilindiği gibi kaliteli ve günlük birçok işinizi görüyor. Saf müzik dinlemek gibi bir amacınız varsa tavsiye etmem çünkü ses izolasyonu kötü. Bunun dışında ekspres teslimat seçeneği ile sipariş vermeme rağmen kargo şirketi ürünümün ertesi gün teslim edilemeyeceğini söyledi. Ben de bunun üzerine Amazon ile iletişime geçtim. Hem ekspres teslimat ücretini iade ettiler hem de kargom ertesi gün elimdeydi. Yardımseverliğiniz için teşekkürler.
